cement,blast_furnace_slag,fly_ash,water,superplasticizer,coarse_aggregate,fine_aggregate,age,compressive_strength,source_label
114.173,0.0,194.376,212.717,2.716,806.375,661.417,56,2.3,DETERMINISTIC_FALLBACK_NOT_UCI
434.725,176.362,78.1,227.365,0.0,1113.199,632.091,3,17.65,DETERMINISTIC_FALLBACK_NOT_UCI
499.406,0.0,0.0,189.575,14.654,1000.576,696.685,28,48.167,DETERMINISTIC_FALLBACK_NOT_UCI
253.84,134.369,0.0,221.135,18.334,864.0,953.426,28,15.951,DETERMINISTIC_FALLBACK_NOT_UCI
385.942,0.0,0.0,176.161,22.626,1000.053,596.378,28,31.769,DETERMINISTIC_FALLBACK_NOT_UCI
440.807,0.0,0.0,215.619,12.478,948.702,915.853,3,18.878,DETERMINISTIC_FALLBACK_NOT_UCI
370.305,219.833,41.806,156.789,0.0,1078.657,653.047,100,55.027,DETERMINISTIC_FALLBACK_NOT_UCI
103.192,0.0,98.199,245.496,1.598,821.634,719.81,7,2.3,DETERMINISTIC_FALLBACK_NOT_UCI
512.698,0.0,0.0,203.412,15.844,1120.564,955.619,180,61.183,DETERMINISTIC_FALLBACK_NOT_UCI
254.444,0.0,0.0,210.614,0.0,1030.186,790.549,28,6.617,DETERMINISTIC_FALLBACK_NOT_UCI
256.231,200.707,0.0,241.536,30.669,966.669,614.858,3,14.923,DETERMINISTIC_FALLBACK_NOT_UCI
375.906,154.84,122.798,228.287,30.372,904.49,613.321,28,44.902,DETERMINISTIC_FALLBACK_NOT_UCI
266.332,0.0,0.0,245.796,0.0,813.468,987.054,28,9.959,DETERMINISTIC_FALLBACK_NOT_UCI
349.36,67.237,79.671,129.055,30.199,918.741,623.188,7,48.96,DETERMINISTIC_FALLBACK_NOT_UCI
426.824,300.271,82.369,223.957,0.0,1059.828,857.608,14,34.714,DETERMINISTIC_FALLBACK_NOT_UCI
464.84,20.337,84.979,184.915,3.159,853.55,600.411,14,43.99,DETERMINISTIC_FALLBACK_NOT_UCI
131.593,158.267,0.0,188.859,0.0,876.853,940.007,7,2.3,DETERMINISTIC_FALLBACK_NOT_UCI
253.296,189.577,118.234,236.649,14.992,846.357,654.862,14,16.855,DETERMINISTIC_FALLBACK_NOT_UCI
372.006,0.0,0.0,197.612,27.153,1085.947,954.375,365,50.156,DETERMINISTIC_FALLBACK_NOT_UCI
418.319,191.487,60.719,191.151,0.0,1088.499,752.237,56,46.664,DETERMINISTIC_FALLBACK_NOT_UCI
324.606,0.0,0.0,228.297,31.715,961.922,766.478,1,6.926,DETERMINISTIC_FALLBACK_NOT_UCI
214.235,92.524,184.366,217.12,0.0,982.003,829.734,28,21.803,DETERMINISTIC_FALLBACK_NOT_UCI
106.274,0.0,69.749,141.274,6.846,1057.384,626.699,7,2.3,DETERMINISTIC_FALLBACK_NOT_UCI
322.122,0.0,41.829,143.913,17.318,1017.316,694.534,28,36.667,DETERMINISTIC_FALLBACK_NOT_UCI
267.75,204.741,0.0,179.289,3.291,930.371,731.482,28,23.07,DETERMINISTIC_FALLBACK_NOT_UCI
230.903,0.0,0.0,209.488,9.421,1019.805,742.596,28,2.3,DETERMINISTIC_FALLBACK_NOT_UCI
420.865,0.0,60.375,151.444,14.028,877.221,622.483,28,47.957,DETERMINISTIC_FALLBACK_NOT_UCI
403.943,203.203,83.862,128.002,0.0,1094.436,824.656,7,45.976,DETERMINISTIC_FALLBACK_NOT_UCI
409.596,213.459,0.0,185.864,0.0,838.468,637.537,3,24.911,DETERMINISTIC_FALLBACK_NOT_UCI
246.65,0.0,0.0,149.102,7.746,816.212,653.619,28,14.401,DETERMINISTIC_FALLBACK_NOT_UCI
308.246,208.324,0.0,192.25,24.782,1094.641,867.068,56,37.184,DETERMINISTIC_FALLBACK_NOT_UCI
258.338,179.402,0.0,139.825,20.454,1047.711,979.442,14,26.358,DETERMINISTIC_FALLBACK_NOT_UCI
272.171,0.0,73.579,224.289,9.816,1007.31,928.634,28,15.337,DETERMINISTIC_FALLBACK_NOT_UCI
354.776,194.294,0.0,177.312,18.502,1125.945,792.28,90,48.64,DETERMINISTIC_FALLBACK_NOT_UCI
323.039,122.192,0.0,172.808,0.0,929.061,634.548,28,29.423,DETERMINISTIC_FALLBACK_NOT_UCI
187.274,0.0,74.018,242.086,0.0,1107.222,697.079,90,2.3,DETERMINISTIC_FALLBACK_NOT_UCI
445.547,0.0,113.526,154.145,0.0,851.103,906.196,28,50.744,DETERMINISTIC_FALLBACK_NOT_UCI
523.155,0.0,0.0,175.332,0.0,904.366,903.917,3,33.659,DETERMINISTIC_FALLBACK_NOT_UCI
458.062,90.342,100.408,187.317,25.272,846.865,700.529,3,48.076,DETERMINISTIC_FALLBACK_NOT_UCI
236.094,140.8,53.44,199.317,0.0,899.516,653.646,1,14.475,DETERMINISTIC_FALLBACK_NOT_UCI
385.205,182.342,0.0,235.274,25.659,902.799,649.655,3,25.337,DETERMINISTIC_FALLBACK_NOT_UCI
442.635,36.693,0.0,202.068,8.92,870.298,886.395,28,41.125,DETERMINISTIC_FALLBACK_NOT_UCI
524.474,268.578,0.0,130.268,19.782,884.082,763.269,56,63.099,DETERMINISTIC_FALLBACK_NOT_UCI
368.202,91.95,138.601,145.552,28.986,967.234,710.89,7,35.873,DETERMINISTIC_FALLBACK_NOT_UCI
431.742,218.164,0.0,174.446,0.0,831.292,614.764,90,60.194,DETERMINISTIC_FALLBACK_NOT_UCI
326.246,296.209,0.0,240.905,10.259,878.921,848.528,7,17.275,DETERMINISTIC_FALLBACK_NOT_UCI
294.676,0.0,107.448,193.146,10.297,958.832,616.716,365,34.647,DETERMINISTIC_FALLBACK_NOT_UCI
279.836,0.0,92.472,166.417,28.328,1023.695,992.9,180,36.178,DETERMINISTIC_FALLBACK_NOT_UCI
438.311,142.514,0.0,191.792,0.0,834.369,742.426,28,43.233,DETERMINISTIC_FALLBACK_NOT_UCI
420.526,93.814,0.0,131.254,0.0,951.624,804.769,28,44.307,DETERMINISTIC_FALLBACK_NOT_UCI
140.309,0.0,0.0,189.378,11.976,891.228,762.945,56,2.3,DETERMINISTIC_FALLBACK_NOT_UCI
261.146,0.0,97.492,169.732,0.0,975.634,877.588,14,17.262,DETERMINISTIC_FALLBACK_NOT_UCI
386.812,0.0,0.0,167.804,9.789,863.89,826.969,28,37.015,DETERMINISTIC_FALLBACK_NOT_UCI
217.606,88.251,0.0,181.6,0.0,831.079,759.803,90,16.714,DETERMINISTIC_FALLBACK_NOT_UCI
183.374,138.107,149.387,203.846,12.337,1024.865,658.887,7,11.011,DETERMINISTIC_FALLBACK_NOT_UCI
107.829,17.152,140.776,126.726,0.0,1056.367,622.437,56,13.62,DETERMINISTIC_FALLBACK_NOT_UCI
221.75,158.886,44.479,169.665,0.0,975.464,758.457,1,2.3,DETERMINISTIC_FALLBACK_NOT_UCI
270.506,60.112,0.0,156.634,29.222,1129.007,863.104,28,36.402,DETERMINISTIC_FALLBACK_NOT_UCI
365.985,284.194,95.218,223.592,28.094,1022.279,864.988,7,33.805,DETERMINISTIC_FALLBACK_NOT_UCI
498.073,0.0,87.724,164.258,3.988,869.578,594.532,14,42.817,DETERMINISTIC_FALLBACK_NOT_UCI
111.067,0.0,133.987,147.917,15.702,874.442,634.681,7,2.3,DETERMINISTIC_FALLBACK_NOT_UCI
458.532,356.077,106.468,197.096,0.0,903.574,988.588,180,64.614,DETERMINISTIC_FALLBACK_NOT_UCI
486.55,0.0,0.0,134.13,0.0,1026.023,625.749,14,42.118,DETERMINISTIC_FALLBACK_NOT_UCI
412.147,0.0,0.0,187.248,22.96,1141.37,749.19,14,40.351,DETERMINISTIC_FALLBACK_NOT_UCI
123.616,166.383,0.0,178.611,0.0,964.007,773.29,1,2.3,DETERMINISTIC_FALLBACK_NOT_UCI
113.298,0.0,113.862,140.466,0.0,891.027,749.568,14,2.3,DETERMINISTIC_FALLBACK_NOT_UCI
292.063,185.934,26.547,205.526,10.334,809.6,624.898,180,40.797,DETERMINISTIC_FALLBACK_NOT_UCI
512.397,0.0,167.473,241.887,23.316,811.452,720.373,56,52.493,DETERMINISTIC_FALLBACK_NOT_UCI
305.671,0.0,0.0,198.439,0.0,1109.188,681.563,28,18.832,DETERMINISTIC_FALLBACK_NOT_UCI
423.558,319.985,0.0,161.077,17.446,831.157,614.256,180,56.707,DETERMINISTIC_FALLBACK_NOT_UCI
341.462,0.0,162.586,141.72,22.423,816.182,685.968,28,33.623,DETERMINISTIC_FALLBACK_NOT_UCI
104.226,339.964,193.707,222.004,0.0,806.516,969.944,3,2.3,DETERMINISTIC_FALLBACK_NOT_UCI
144.523,83.802,50.686,129.986,25.228,884.458,774.865,180,27.894,DETERMINISTIC_FALLBACK_NOT_UCI
400.153,224.502,0.0,234.959,22.012,858.409,686.948,180,46.395,DETERMINISTIC_FALLBACK_NOT_UCI
378.189,153.997,129.131,132.064,0.0,1031.272,716.085,56,44.827,DETERMINISTIC_FALLBACK_NOT_UCI
514.569,270.441,54.792,130.005,5.351,856.137,866.414,56,59.684,DETERMINISTIC_FALLBACK_NOT_UCI
351.235,146.88,0.0,233.581,8.822,933.699,768.02,7,26.67,DETERMINISTIC_FALLBACK_NOT_UCI
378.926,71.954,0.0,135.727,27.046,1051.311,947.378,28,44.826,DETERMINISTIC_FALLBACK_NOT_UCI
179.371,143.106,68.758,175.623,7.77,1070.539,867.567,56,21.33,DETERMINISTIC_FALLBACK_NOT_UCI
103.221,285.059,0.0,196.998,31.137,1097.743,744.034,14,7.749,DETERMINISTIC_FALLBACK_NOT_UCI
352.905,0.0,0.0,196.885,0.0,990.115,891.134,28,23.508,DETERMINISTIC_FALLBACK_NOT_UCI
330.287,332.747,166.438,163.029,3.647,969.371,701.401,28,37.914,DETERMINISTIC_FALLBACK_NOT_UCI
434.187,0.0,104.464,199.38,0.0,968.292,819.787,28,38.429,DETERMINISTIC_FALLBACK_NOT_UCI
479.662,306.899,0.0,143.628,0.0,1124.096,986.49,28,63.442,DETERMINISTIC_FALLBACK_NOT_UCI
364.899,170.554,150.791,139.077,0.0,974.142,948.141,56,46.559,DETERMINISTIC_FALLBACK_NOT_UCI
414.632,226.244,0.0,167.009,23.876,1017.296,846.487,28,51.763,DETERMINISTIC_FALLBACK_NOT_UCI
429.651,0.0,0.0,145.594,0.0,862.164,654.092,1,28.896,DETERMINISTIC_FALLBACK_NOT_UCI
480.78,0.0,190.872,215.724,0.0,805.9,979.63,28,44.507,DETERMINISTIC_FALLBACK_NOT_UCI
421.85,332.043,0.0,179.244,21.311,1089.648,809.841,28,42.185,DETERMINISTIC_FALLBACK_NOT_UCI
127.707,324.621,115.858,124.357,2.074,950.857,771.063,56,35.663,DETERMINISTIC_FALLBACK_NOT_UCI
493.162,0.0,97.308,231.189,21.037,987.371,664.704,28,42.49,DETERMINISTIC_FALLBACK_NOT_UCI
102.832,187.39,87.386,224.524,0.0,1115.111,783.243,90,10.055,DETERMINISTIC_FALLBACK_NOT_UCI
278.42,0.0,86.286,236.562,31.618,847.52,622.757,90,29.741,DETERMINISTIC_FALLBACK_NOT_UCI
172.997,50.544,0.0,216.226,0.0,866.452,694.096,28,2.3,DETERMINISTIC_FALLBACK_NOT_UCI
353.512,60.738,141.898,173.115,24.246,1032.591,675.548,28,42.358,DETERMINISTIC_FALLBACK_NOT_UCI
